model,std,magnitude,model_seed,perturb_seed,acc
ax_fixed,18,1.0,2,1,77.64127764127764
ax_fixed,18,1.0,2,2,77.91769041769042
ax_fixed,18,2.0,2,0,75.55282555282555
ax_fixed,18,2.0,2,1,75.03071253071253
ax_fixed,18,2.0,2,2,75.8445945945946
ax_fixed,18,4.0,2,0,68.88820638820638
ax_fixed,18,4.0,2,1,68.4428746928747
ax_fixed,18,4.0,2,2,69.04176904176904
ax_fixed,18,8.0,2,0,54.99078624078624
ax_fixed,18,8.0,2,1,54.92936117936118
ax_fixed,18,8.0,2,2,54.46867321867322
ax_fixed,18,12.0,2,0,46.1455773955774
ax_fixed,18,12.0,2,1,46.514127764127764
ax_fixed,18,12.0,2,2,46.97481572481573
ax_fixed,23,0.0,0,0,81.57248157248158
ax_fixed,23,1.0,0,0,78.20945945945945
ax_fixed,23,1.0,0,1,78.79299754299754
ax_fixed,23,1.0,0,2,77.77948402948402
ax_fixed,23,2.0,0,0,76.30528255528256
ax_fixed,23,2.0,0,1,74.96928746928747
ax_fixed,23,2.0,0,2,75.93673218673219
ax_fixed,23,4.0,0,0,68.98034398034397
ax_fixed,23,4.0,0,1,68.93427518427518
ax_fixed,23,4.0,0,2,68.22788697788698
ax_fixed,23,8.0,0,0,54.898648648648646
ax_fixed,23,8.0,0,1,55.4054054054054
ax_fixed,23,8.0,0,2,55.25184275184275
ax_fixed,23,12.0,0,0,46.16093366093366
ax_fixed,23,12.0,0,1,47.38943488943489
ax_fixed,23,12.0,0,2,47.34336609336609
ax_fixed,23,0.0,1,0,81.06572481572482
ax_fixed,23,1.0,1,0,77.56449631449631
ax_fixed,23,1.0,1,1,77.45700245700246
ax_fixed,23,1.0,1,2,77.82555282555282
ax_fixed,23,2.0,1,0,75.33783783783784
ax_fixed,23,2.0,1,1,75.27641277641278
ax_fixed,23,2.0,1,2,75.41461916461917
ax_fixed,23,4.0,1,0,68.27395577395578
ax_fixed,23,4.0,1,1,68.3507371007371
