model,layer,selection,magnitude,model_seed,perturb_seed,dose,acc
ax_fixed,1,short,0.1,2,2,0.078125,82.18035521538613
ax_fixed,1,short,0.25,2,0,0.3359375,81.8810715337062
ax_fixed,1,short,0.25,2,1,0.296875,81.84182121479736
ax_fixed,1,short,0.25,2,2,0.359375,81.91541556275145
ax_fixed,1,short,0.5,2,0,1.2109375,80.94887645962123
ax_fixed,1,short,0.5,2,1,1.2578125,81.06172112648416
ax_fixed,1,short,0.5,2,2,1.1171875,81.52291237366303
ax_fixed,1,short,0.75,2,0,3.0234375,79.50152094985772
ax_fixed,1,short,0.75,2,1,2.8515625,77.98547738200372
ax_fixed,1,short,0.75,2,2,2.8671875,79.26111274654106
ax_fixed,2,random,0.0,2,0,0.0,82.12638602688646
ax_fixed,2,random,0.1,2,0,1.1328125,81.7633205769797
ax_fixed,2,random,0.1,2,1,0.7734375,81.89579040329703
ax_fixed,2,random,0.1,2,2,0.8671875,82.0527916789324
ax_fixed,2,random,0.25,2,0,2.0,81.44931802570896
ax_fixed,2,random,0.25,2,1,1.8046875,81.86144637425178
ax_fixed,2,random,0.25,2,2,2.125,81.03228338730253
ax_fixed,2,random,0.5,2,0,4.4765625,78.8244529486802
ax_fixed,2,random,0.5,2,1,4.8828125,78.20135413600235
ax_fixed,2,random,0.5,2,2,4.1484375,79.68795996467472
ax_fixed,2,random,0.75,2,0,6.5234375,75.12511039152193
ax_fixed,2,random,0.75,2,1,6.140625,77.46050436659797
ax_fixed,2,random,0.75,2,2,6.890625,76.32224511824158
ax_fixed,2,random,1.0,2,0,8.28125,72.47571386517515
ax_fixed,2,random,1.0,2,1,8.484375,72.93199882249043
ax_fixed,2,random,1.0,2,2,9.125,71.33254832695516
ax_fixed,2,long,0.1,2,0,0.453125,81.95957217152389
ax_fixed,2,long,0.1,2,1,0.4765625,81.97429104111471
ax_fixed,2,long,0.1,2,2,0.4765625,81.7780394465705
ax_fixed,2,long,0.25,2,0,1.28125,81.51800608379943
ax_fixed,2,long,0.25,2,1,1.3671875,81.16965950348346
ax_fixed,2,long,0.25,2,2,1.3671875,81.71425767834364
ax_fixed,2,long,0.5,2,0,3.1171875,81.24325385143754
ax_fixed,2,long,0.5,2,1,3.3515625,80.75753115494064
ax_fixed,2,long,0.5,2,2,3.375,80.60052987930527
ax_fixed,2,long,0.75,2,0,5.578125,78.61348248454519
ax_fixed,2,long,0.75,2,1,5.9765625,77.28387793150819
ax_fixed,2,long,0.75,2,2,5.7109375,77.42616033755274
ax_fixed,2,short,0.1,2,0,0.0390625,82.2539495633402
ax_fixed,2,short,0.1,2,1,0.0390625,82.19998037484055
ax_fixed,2,short,0.1,2,2,0.0546875,82.21960553429497
ax_fixed,2,short,0.25,2,0,0.3203125,82.36679423020313
ax_fixed,2,short,0.25,2,1,0.34375,82.03316651947797
ax_fixed,2,short,0.25,2,2,0.3515625,82.12147973702287
ax_fixed,2,short,0.5,2,0,1.421875,80.95378274948484
ax_fixed,2,short,0.5,2,1,1.4765625,80.26690216858012
ax_fixed,2,short,0.5,2,2,1.4609375,80.93906387989402
ax_fixed,2,short,0.75,2,0,3.640625,78.23079187518398
ax_fixed,2,short,0.75,2,1,3.8515625,78.45157491904622
ax_fixed,2,short,0.75,2,2,3.6953125,79.55549013835737
ax_fixed,3,random,0.0,2,0,0.0,82.12638602688646
ax_fixed,3,random,0.1,2,0,0.90625,82.04788538906878
ax_fixed,3,random,0.1,2,1,0.6875,82.16073005593171
ax_fixed,3,random,0.1,2,2,0.765625,82.09694828770483
ax_fixed,3,random,0.25,2,0,2.34375,81.79766460602492
ax_fixed,3,random,0.25,2,1,1.9375,81.85163379452457
ax_fixed,3,random,0.25,2,2,1.9609375,81.9644784613875
ax_fixed,3,random,0.5,2,0,3.7578125,81.84672750466098
ax_fixed,3,random,0.5,2,1,4.1953125,81.33156706898244
ax_fixed,3,random,0.5,2,2,3.9296875,81.48366205475419
ax_fixed,3,random,0.75,2,0,5.890625,81.3021293298008
ax_fixed,3,random,0.75,2,1,5.7265625,81.22853498184672
ax_fixed,3,random,0.75,2,2,5.7265625,81.24325385143754
ax_fixed,3,random,1.0,2,0,7.296875,80.914532430576
ax_fixed,3,random,1.0,2,1,7.8515625,80.95378274948484
ax_fixed,3,random,1.0,2,2,7.5078125,80.83603179275832
ax_fixed,3,long,0.1,2,0,0.3984375,82.24413698361299
ax_fixed,3,long,0.1,2,1,0.53125,82.02335393975076
ax_fixed,3,long,0.1,2,2,0.4765625,82.1558237660681
ax_fixed,3,long,0.25,2,0,1.1796875,81.92522814247866
ax_fixed,3,long,0.25,2,1,1.3515625,81.85654008438819
ax_fixed,3,long,0.25,2,2,1.28125,81.93504072220587
ax_fixed,3,long,0.5,2,0,2.734375,81.74860170738887
ax_fixed,3,long,0.5,2,1,3.109375,81.55725640270828
ax_fixed,3,long,0.5,2,2,2.859375,81.6799136492984
ax_fixed,3,long,0.75,2,0,5.7265625,81.22362869198312
ax_fixed,3,long,0.75,2,1,5.3984375,81.52291237366303
ax_fixed,3,long,0.75,2,2,5.3828125,81.25306643116475
ax_fixed,3,short,0.1,2,0,0.0234375,82.05769796879599
ax_fixed,3,short,0.1,2,1,0.03125,82.07241683838681
ax_fixed,3,short,0.1,2,2,0.046875,82.10676086743204
ax_fixed,3,short,0.25,2,0,0.296875,82.02826022961436
ax_fixed,3,short,0.25,2,1,0.3203125,82.20488666470415
ax_fixed,3,short,0.25,2,2,0.3046875,82.0626042586596
ax_fixed,3,short,0.5,2,0,1.1953125,81.94975959179668
ax_fixed,3,short,0.5,2,1,1.34375,82.00372878029634
ax_fixed,3,short,0.5,2,2,1.21875,81.90560298302424
ax_fixed,3,short,0.75,2,0,3.6875,81.55235011284466
ax_fixed,3,short,0.75,2,1,3.4609375,81.4787557648906
ax_fixed,3,short,0.75,2,2,3.453125,81.2923167500736
ax_fixed,1,random,0.0,3,0,0.0,82.23923069374939
ax_fixed,1,random,0.1,3,0,0.65625,82.0626042586596
ax_fixed,1,random,0.1,3,1,0.7734375,81.95466588166029
ax_fixed,1,random,0.1,3,2,0.84375,82.0675105485232
ax_fixed,1,random,0.25,3,0,1.90625,82.03316651947797
ax_fixed,1,random,0.25,3,1,1.828125,81.71916396820724
ax_fixed,1,random,0.25,3,2,1.890625,81.11078402512021
ax_fixed,1,random,0.5,3,0,4.4453125,80.18840153076243
ax_fixed,1,random,0.5,3,1,4.1171875,78.99617309390639
ax_fixed,1,random,0.5,3,2,3.6484375,80.18349524089884
ax_fixed,1,random,0.75,3,0,5.78125,78.91767245608871
ax_fixed,1,random,0.75,3,1,6.328125,78.48591894809145
ax_fixed,1,random,0.75,3,2,6.046875,78.00019625159455
ax_fixed,1,random,1.0,3,0,7.828125,75.79236581297224
ax_fixed,1,random,1.0,3,1,7.7109375,74.47257383966245
ax_fixed,1,random,1.0,3,2,8.28125,75.50780100088313
ax_fixed,1,long,0.1,3,0,0.53125,81.91541556275145
ax_fixed,1,long,0.1,3,1,0.546875,82.02335393975076
ax_fixed,1,long,0.1,3,2,0.4609375,81.93504072220587
ax_fixed,1,long,0.25,3,0,1.5859375,81.49838092434501
ax_fixed,1,long,0.25,3,1,1.3671875,81.75841428711608
ax_fixed,1,long,0.25,3,2,1.5078125,82.01844764988715
ax_fixed,1,long,0.5,3,0,3.265625,81.14512805416544
ax_fixed,1,long,0.5,3,1,3.2265625,81.31194190952802
ax_fixed,1,long,0.5,3,2,3.140625,81.02737709743892
ax_fixed,1,long,0.75,3,0,5.625,80.54165440094201
ax_fixed,1,long,0.75,3,1,5.2109375,79.9627121970366
ax_fixed,1,long,0.75,3,2,5.359375,80.18840153076243
ax_fixed,1,short,0.1,3,0,0.0625,82.0675105485232
ax_fixed,1,short,0.1,3,1,0.0703125,82.04297909920518
ax_fixed,1,short,0.1,3,2,0.0625,82.27848101265823
ax_fixed,1,short,0.25,3,0,0.328125,81.94485330193308
ax_fixed,1,short,0.25,3,1,0.2734375,82.04297909920518
ax_fixed,1,short,0.25,3,2,0.34375,81.95466588166029
ax_fixed,1,short,0.5,3,0,1.2890625,80.66431164753213
ax_fixed,1,short,0.5,3,1,1.34375,80.25218329898931
ax_fixed,1,short,0.5,3,2,1.2109375,80.67903051712295
ax_fixed,1,short,0.75,3,0,3.21875,78.75085860072613
ax_fixed,1,short,0.75,3,1,3.0234375,77.62241193209695
ax_fixed,1,short,0.75,3,2,3.03125,79.43773918163085
ax_fixed,2,random,0.0,3,0,0.0,82.23923069374939
ax_fixed,2,random,0.1,3,0,0.84375,81.75350799725248
ax_fixed,2,random,0.1,3,1,0.765625,81.97429104111471
ax_fixed,2,random,0.1,3,2,0.5234375,82.03807280934157
ax_fixed,2,random,0.25,3,0,1.8125,81.65047591011677
ax_fixed,2,random,0.25,3,1,2.2734375,80.46315376312432
ax_fixed,2,random,0.25,3,2,1.6484375,81.4934746344814
ax_fixed,2,random,0.5,3,0,3.8125,78.98636051417918
ax_fixed,2,random,0.5,3,1,4.0859375,80.25218329898931
ax_fixed,2,random,0.5,3,2,3.921875,79.14336178981455
ax_fixed,2,random,0.75,3,0,5.453125,75.54214502992836
ax_fixed,2,random,0.75,3,1,5.9140625,75.13982926111275
ax_fixed,2,random,0.75,3,2,5.2734375,78.31910509272888
ax_fixed,2,random,1.0,3,0,7.4921875,70.11088215091748
ax_fixed,2,random,1.0,3,1,7.296875,72.13227357472279
ax_fixed,2,random,1.0,3,2,7.484375,72.86821705426357
ax_fixed,2,long,0.1,3,0,0.3984375,82.13619860661368
ax_fixed,2,long,0.1,3,1,0.4375,82.22451182415857
ax_fixed,2,long,0.1,3,2,0.40625,81.99391620056913
ax_fixed,2,long,0.25,3,0,1.15625,81.84672750466098
ax_fixed,2,long,0.25,3,1,1.2734375,81.3953488372093
ax_fixed,2,long,0.25,3,2,1.3046875,81.75841428711608
ax_fixed,2,long,0.5,3,0,2.7890625,80.55146698066922
ax_fixed,2,long,0.5,3,1,2.9453125,80.92434501030321
ax_fixed,2,long,0.5,3,2,2.984375,80.55637327053282
ax_fixed,2,long,0.75,3,0,4.9375,79.20223726817781
ax_fixed,2,long,0.75,3,1,5.2890625,78.56932587577275
ax_fixed,2,long,0.75,3,2,5.0390625,78.10322833873025
ax_fixed,2,short,0.1,3,0,0.046875,82.37170052006672
ax_fixed,2,short,0.1,3,1,0.046875,82.24413698361299
ax_fixed,2,short,0.1,3,2,0.046875,82.27848101265823
ax_fixed,2,short,0.25,3,0,0.28125,82.04297909920518
ax_fixed,2,short,0.25,3,1,0.3203125,82.29319988224904
ax_fixed,2,short,0.25,3,2,0.3359375,82.17544892552252
ax_fixed,2,short,0.5,3,0,1.234375,81.1058777352566
ax_fixed,2,short,0.5,3,1,1.328125,81.44441173584535
ax_fixed,2,short,0.5,3,2,1.3046875,81.42969286625454
ax_fixed,2,short,0.75,3,0,3.1640625,80.19821411048964
ax_fixed,2,short,0.75,3,1,3.359375,79.73702286331077
ax_fixed,2,short,0.75,3,2,3.1953125,79.97743106662742
ax_fixed,3,random,0.0,3,0,0.0,82.23923069374939
ax_fixed,3,random,0.1,3,0,0.734375,82.28338730252183
ax_fixed,3,random,0.1,3,1,0.703125,82.14601118634089
ax_fixed,3,random,0.1,3,2,0.6015625,82.10676086743204
ax_fixed,3,random,0.25,3,0,1.7265625,81.97429104111471
ax_fixed,3,random,0.25,3,1,2.078125,82.11657344715925
ax_fixed,3,random,0.25,3,2,1.8046875,82.04788538906878
ax_fixed,3,random,0.5,3,0,3.9296875,81.74369541752527
ax_fixed,3,random,0.5,3,1,3.6171875,81.56706898243549
ax_fixed,3,random,0.5,3,2,3.8359375,81.69953880875282
ax_fixed,3,random,0.75,3,0,6.0078125,81.43950544598175
ax_fixed,3,random,0.75,3,1,6.0703125,81.42969286625454
ax_fixed,3,random,0.75,3,2,5.890625,81.44441173584535
ax_fixed,3,random,1.0,3,0,7.125,81.05681483662055
ax_fixed,3,random,1.0,3,1,7.296875,81.17947208321067
ax_fixed,3,random,1.0,3,2,7.40625,81.12059660484742
ax_fixed,3,long,0.1,3,0,0.46875,82.31282504170346
ax_fixed,3,long,0.1,3,1,0.578125,82.33245020115788
ax_fixed,3,long,0.1,3,2,0.5390625,82.30301246197625
ax_fixed,3,long,0.25,3,0,1.0625,82.07732312825041
ax_fixed,3,long,0.25,3,1,1.2109375,82.17054263565892
ax_fixed,3,long,0.25,3,2,1.1875,82.07241683838681
ax_fixed,3,long,0.5,3,0,2.515625,82.00372878029634
ax_fixed,3,long,0.5,3,1,2.859375,81.97429104111471
ax_fixed,3,long,0.5,3,2,2.6640625,82.0626042586596
ax_fixed,3,long,0.75,3,0,5.3125,81.59650672161712
ax_fixed,3,long,0.75,3,1,5.0625,81.51309979393582
ax_fixed,3,long,0.75,3,2,5.015625,81.48366205475419
ax_fixed,3,short,0.1,3,0,0.0625,82.28338730252183
ax_fixed,3,short,0.1,3,1,0.0546875,82.17054263565892
ax_fixed,3,short,0.1,3,2,0.0625,82.24413698361299
ax_fixed,3,short,0.25,3,0,0.3828125,82.07241683838681
ax_fixed,3,short,0.25,3,1,0.390625,82.1656363457953
ax_fixed,3,short,0.25,3,2,0.3828125,82.05769796879599
ax_fixed,3,short,0.5,3,0,1.1796875,82.1509174762045
ax_fixed,3,short,0.5,3,1,1.328125,81.83200863507015
ax_fixed,3,short,0.5,3,2,1.203125,81.99391620056913
ax_fixed,3,short,0.75,3,0,3.515625,81.70444509861643
ax_fixed,3,short,0.75,3,1,3.375,81.7780394465705
ax_fixed,3,short,0.75,3,2,3.34375,81.65538219998038
ax_fixed,1,random,0.0,4,0,0.0,82.21469924443136
ax_fixed,1,random,0.1,4,0,0.84375,82.11166715729566
ax_fixed,1,random,0.1,4,1,0.7265625,81.93504072220587
ax_fixed,1,random,0.1,4,2,0.84375,81.9693847512511
ax_fixed,1,random,0.25,4,0,2.03125,81.83200863507015
ax_fixed,1,random,0.25,4,1,2.25,81.15003434402905
ax_fixed,1,random,0.25,4,2,1.859375,80.84584437248553
ax_fixed,1,random,0.5,4,0,3.9140625,80.5465606908056
ax_fixed,1,random,0.5,4,1,3.6484375,80.58090471985085
ax_fixed,1,random,0.5,4,2,3.84375,80.32577764694338
ax_fixed,1,random,0.75,4,0,5.78125,77.37219114905308
ax_fixed,1,random,0.75,4,1,5.765625,76.07202433519772
ax_fixed,1,random,0.75,4,2,5.828125,74.70316946325188
ax_fixed,1,random,1.0,4,0,7.4375,72.5198704739476
ax_fixed,1,random,1.0,4,1,7.828125,66.94632518889216
ax_fixed,1,random,1.0,4,2,8.03125,71.65636345795309
ax_fixed,1,long,0.1,4,0,0.3359375,82.14601118634089
ax_fixed,1,long,0.1,4,1,0.3671875,82.20488666470415
ax_fixed,1,long,0.1,4,2,0.328125,82.32754391129428
ax_fixed,1,long,0.25,4,0,1.125,81.91541556275145
ax_fixed,1,long,0.25,4,1,0.96875,81.72897654793445
ax_fixed,1,long,0.25,4,2,1.1171875,81.75841428711608
ax_fixed,1,long,0.5,4,0,3.0,80.97831419880286
ax_fixed,1,long,0.5,4,1,2.984375,81.36591109802767
ax_fixed,1,long,0.5,4,2,2.84375,80.99793935825728
ax_fixed,1,long,0.75,4,0,5.28125,79.55058384849377
ax_fixed,1,long,0.75,4,1,4.921875,80.01668138553626
ax_fixed,1,long,0.75,4,2,5.0546875,79.98233735649102
ax_fixed,1,short,0.1,4,0,0.0546875,82.31773133156707
ax_fixed,1,short,0.1,4,1,0.0546875,82.29810617211265
ax_fixed,1,short,0.1,4,2,0.0390625,82.25885585320381
ax_fixed,1,short,0.25,4,0,0.296875,82.28338730252183
ax_fixed,1,short,0.25,4,1,0.2578125,82.16073005593171
ax_fixed,1,short,0.25,4,2,0.28125,82.08222941811403
ax_fixed,1,short,0.5,4,0,1.40625,80.75753115494064
ax_fixed,1,short,0.5,4,1,1.4609375,80.62506132862329
ax_fixed,1,short,0.5,4,2,1.375,81.3021293298008
ax_fixed,1,short,0.75,4,0,3.4609375,77.43597291727995
ax_fixed,1,short,0.75,4,1,3.2421875,76.68531056814837
ax_fixed,1,short,0.75,4,2,3.234375,78.06888430968502
ax_fixed,2,random,0.0,4,0,0.0,82.21469924443136
ax_fixed,2,random,0.1,4,0,0.7109375,82.21469924443136
ax_fixed,2,random,0.1,4,1,0.65625,82.08222941811403
ax_fixed,2,random,0.1,4,2,0.65625,81.85654008438819
ax_fixed,2,random,0.25,4,0,2.03125,81.5817878520263
ax_fixed,2,random,0.25,4,1,1.8984375,81.5817878520263
ax_fixed,2,random,0.25,4,2,2.34375,81.21381611225591
ax_fixed,2,random,0.5,4,0,3.84375,80.63978019821411
ax_fixed,2,random,0.5,4,1,4.109375,78.79501520949857
ax_fixed,2,random,0.5,4,2,3.8515625,80.2570895888529
ax_fixed,2,random,0.75,4,0,6.078125,76.48415268374056
ax_fixed,2,random,0.75,4,1,5.9765625,78.73613973113531
ax_fixed,2,random,0.75,4,2,6.03125,77.91188303404965
ax_fixed,2,random,1.0,4,0,7.6953125,74.83563928956923
ax_fixed,2,random,1.0,4,1,8.0859375,75.15945442056717
ax_fixed,2,random,1.0,4,2,8.2421875,72.01942890785988
ax_fixed,2,long,0.1,4,0,0.5546875,81.91050927288784
ax_fixed,2,long,0.1,4,1,0.5703125,81.7633205769797
ax_fixed,2,long,0.1,4,2,0.5546875,81.66028848984398
ax_fixed,2,long,0.25,4,0,1.2109375,81.71425767834364
ax_fixed,2,long,0.25,4,1,1.296875,81.50328721420861
ax_fixed,2,long,0.25,4,2,1.2734375,81.71425767834364
ax_fixed,2,long,0.5,4,0,2.9140625,81.32175448925523
ax_fixed,2,long,0.5,4,1,3.1640625,81.04700225689334
ax_fixed,2,long,0.5,4,2,3.1171875,81.26778530075556
ax_fixed,2,long,0.75,4,0,5.1484375,80.13443234226278
ax_fixed,2,long,0.75,4,1,5.5625,79.15808065940536
ax_fixed,2,long,0.75,4,2,5.328125,79.46717692081248
ax_fixed,2,short,0.1,4,0,0.0234375,82.31282504170346
ax_fixed,2,short,0.1,4,1,0.0390625,82.2539495633402
ax_fixed,2,short,0.1,4,2,0.0390625,82.3520753606123
ax_fixed,2,short,0.25,4,0,0.34375,82.03807280934157
ax_fixed,2,short,0.25,4,1,0.3828125,81.91050927288784
ax_fixed,2,short,0.25,4,2,0.421875,82.03807280934157
ax_fixed,2,short,0.5,4,0,1.359375,81.17947208321067
ax_fixed,2,short,0.5,4,1,1.453125,80.95378274948484
ax_fixed,2,short,0.5,4,2,1.453125,81.41497399666372
ax_fixed,2,short,0.75,4,0,3.359375,79.43283289176725
ax_fixed,2,short,0.75,4,1,3.5859375,79.79099205181042
ax_fixed,2,short,0.75,4,2,3.3671875,80.01668138553626
ax_fixed,3,random,0.0,4,0,0.0,82.21469924443136
ax_fixed,3,random,0.1,4,0,1.09375,82.03316651947797
ax_fixed,3,random,0.1,4,1,0.8359375,82.0527916789324
ax_fixed,3,random,0.1,4,2,0.796875,81.99391620056913
ax_fixed,3,random,0.25,4,0,1.9140625,81.91050927288784
ax_fixed,3,random,0.25,4,1,2.21875,81.86144637425178
ax_fixed,3,random,0.25,4,2,2.046875,82.19998037484055
ax_fixed,3,random,0.5,4,0,3.7109375,81.74860170738887
ax_fixed,3,random,0.5,4,1,4.1015625,81.55235011284466
ax_fixed,3,random,0.5,4,2,3.46875,82.19016779511334
ax_fixed,3,random,0.75,4,0,5.71875,81.36591109802767
ax_fixed,3,random,0.75,4,1,5.6640625,81.27269159061917
ax_fixed,3,random,0.75,4,2,5.078125,81.4885683446178
ax_fixed,3,random,1.0,4,0,7.84375,80.914532430576
ax_fixed,3,random,1.0,4,1,7.796875,80.46315376312432
ax_fixed,3,random,1.0,4,2,8.25,80.79187518398587
ax_fixed,3,long,0.1,4,0,0.46875,82.16073005593171
ax_fixed,3,long,0.1,4,1,0.6953125,82.17054263565892
ax_fixed,3,long,0.1,4,2,0.5546875,82.25885585320381
ax_fixed,3,long,0.25,4,0,1.28125,82.19998037484055
ax_fixed,3,long,0.25,4,1,1.453125,82.07241683838681
ax_fixed,3,long,0.25,4,2,1.4296875,81.95957217152389
ax_fixed,3,long,0.5,4,0,2.8203125,82.03807280934157
ax_fixed,3,long,0.5,4,1,3.1875,81.85654008438819
ax_fixed,3,long,0.5,4,2,2.9765625,81.72897654793445
ax_fixed,3,long,0.75,4,0,5.6484375,81.3021293298008
ax_fixed,3,long,0.75,4,1,5.296875,81.31684819939161
ax_fixed,3,long,0.75,4,2,5.2421875,81.40516141693651
ax_fixed,3,short,0.1,4,0,0.0703125,82.18526150524973
ax_fixed,3,short,0.1,4,1,0.0859375,82.14110489647729
ax_fixed,3,short,0.1,4,2,0.0859375,82.2539495633402
ax_fixed,3,short,0.25,4,0,0.3671875,82.09204199784124
ax_fixed,3,short,0.25,4,1,0.3671875,82.26376214306741
ax_fixed,3,short,0.25,4,2,0.359375,82.21960553429497
ax_fixed,3,short,0.5,4,0,1.171875,82.09694828770483
ax_fixed,3,short,0.5,4,1,1.328125,81.8761652438426
ax_fixed,3,short,0.5,4,2,1.171875,81.97429104111471
ax_fixed,3,short,0.75,4,0,3.3984375,81.71916396820724
ax_fixed,3,short,0.75,4,1,3.2734375,81.70444509861643
ax_fixed,3,short,0.75,4,2,3.2265625,81.78785202629771
